1.2361	0.1282	0.2851	
6.4861	0.0000	0.0000	
0.3763	0.6496	0.7739	
0.0001	0.7316	1.1221	
0.2508	0.0041	2.1008	
0.4285	1.2754	0.0021	
1.1177	0.5435	0.1475	
0.0114	0.8046	0.8477	
1.1773	0.2732	0.1540	
0.0002	0.4815	1.4335	
0.1919	0.4702	1.0523	
0.4095	0.7069	0.6139	
0.0012	1.9269	0.1901	
0.5354	0.7753	0.3454	
0.0003	0.2857	1.3762	
0.0000	0.0000	2.5871	
0.4094	1.0031	0.3033	
1.1530	1.1492	0.0032	
0.0667	1.3511	0.1622	
0.7022	0.3453	0.6926	
1.1054	0.0000	0.6735	
0.1448	0.4309	1.1263	
0.6354	0.0000	1.1222	
0.0014	1.2470	0.4713	
0.1820	0.9608	0.5377	
0.2771	0.6789	0.7584	
0.4235	0.0900	1.1171	
0.0000	3.2503	0.0000	
0.8002	0.3828	0.4275	
0.0020	0.9239	0.7149	
0.8260	0.0041	0.8232	
0.5269	0.7096	0.4472	
0.4349	1.0855	0.1499	
0.3232	0.5327	0.7889	
0.1368	1.1878	0.4721	
0.5163	0.1198	1.0052	
1.4239	0.6946	0.0005	
0.2974	0.2818	1.0564	
1.6360	0.0000	0.5798	
0.7608	0.3694	0.6009	
1.6375	0.5884	0.0007	
1.0082	0.0000	0.8140	
0.3421	1.7210	0.0073	
0.9174	0.4388	0.3013	
0.5537	0.2591	0.8485	
0.6586	0.1552	0.8470	
0.0000	1.0991	0.5247	
0.0002	1.5479	0.3336	
0.7605	0.6057	0.2719	
1.0787	0.2778	0.2906	
0.8769	0.2066	0.6080	
1.7316	0.0000	0.2337	
0.2685	0.0080	1.3342	
0.6731	0.6377	0.3454	
0.1384	0.6822	0.8541	
0.1258	0.1297	1.4079	
1.3676	0.2907	0.0014	
0.4895	0.5623	0.6510	
0.0009	0.5332	1.1143	
0.5417	0.9571	0.1495	
0.7076	0.7972	0.1531	
0.4303	0.8140	0.4494	
0.9905	0.2164	0.4580	
1.1106	0.2154	0.4690	
0.5298	0.0086	1.1179	
0.8528	0.8310	0.0034	
1.2286	0.5965	0.0125	
0.7350	0.3439	0.6074	
0.0498	1.2615	0.2893	
0.0000	0.8105	0.8421	
0.0042	1.2069	0.4991	
1.3079	0.3548	0.0092	
0.1553	0.3805	1.1954	
1.7568	0.0000	0.0012	
0.0000	1.3012	1.9940	
0.2511	0.0041	2.1027	
0.0813	0.1992	1.3884	
0.4203	0.0002	1.8894	
0.6731	0.6377	0.3454	
0.6576	0.1568	0.8476	
0.0334	0.2602	1.3280	
1.1014	0.2596	0.3024	
0.0000	0.0000	2.2505	
0.0000	2.8575	1.8206	
0.0236	0.9058	0.7175	
1.3008	0.0278	0.4700	
0.0345	1.4030	0.1418	
0.7233	0.7960	0.1498	
0.3509	0.8642	0.4438	
1.3665	0.2905	0.0036	
0.4824	0.6497	0.4681	
0.0006	0.5406	1.1291	
