0.2516	0.1778	0.6495	
0.5535	0.4555	0.0894	
0.5264	0.3661	0.2113	
0.0000	0.0000	1.0756	
0.0011	0.7121	0.3996	
0.3466	0.0029	0.7264	
0.8179	0.1864	0.0900	
0.4405	0.4525	0.1864	
0.9030	0.0751	0.1014	
0.3473	0.5763	0.1625	
0.7121	0.0888	0.2836	
0.3504	0.0796	0.6531	
0.4368	0.5551	0.0912	
0.6304	0.1743	0.2920	
0.7396	0.3646	0.0006	
0.4442	0.0014	0.6787	
0.5985	0.3910	0.0925	
0.6030	0.0910	0.3810	
0.1682	0.7141	0.2006	
0.2805	0.7322	0.1046	
0.2331	0.6571	0.2030	
0.0715	0.4467	0.5594	
0.1870	0.5398	0.3625	
0.2499	0.0002	0.8273	
0.7873	0.0000	0.2877	
0.0026	0.1689	0.9063	
0.0000	0.8971	0.1858	
0.1679	0.0017	0.9057	
0.4402	0.3572	0.2914	
0.2586	0.4318	0.3783	
0.0163	0.5072	0.5662	
0.2406	0.0719	0.7701	
0.0751	0.7224	0.2859	
0.0955	1.0185	0.0036	
0.9785	0.0002	0.0963	
0.1246	0.2052	0.7764	
0.4469	0.6268	0.0081	
0.5218	0.0826	0.4845	
0.8908	0.0014	0.2028	
0.3695	0.6294	0.0992	
0.7301	0.2673	0.0934	
0.1005	0.5068	0.4673	
0.8993	0.1785	0.0052	
0.6065	0.2702	0.2016	
0.0004	0.0860	1.0204	
0.0002	0.9805	0.1023	
0.0039	0.5968	0.4734	
0.1861	0.3396	0.5512	
0.0034	0.7867	0.2867	
0.1758	0.4279	0.4689	
0.0815	0.0824	0.9181	
0.2611	0.3418	0.4718	
0.3405	0.4370	0.2959	
0.2887	0.5068	0.2873	
0.1794	0.2510	0.6489	
0.3544	0.7575	0.0034	
0.0878	0.1544	0.8397	
0.0791	0.8027	0.1934	
0.0943	0.3367	0.6607	
1.0047	0.0935	0.0001	
0.4266	0.0744	0.5960	
0.8226	0.0765	0.1991	
0.7302	0.1596	0.2024	
0.0871	0.9353	0.0992	
0.1868	0.6023	0.2940	
0.1751	0.0850	0.8315	
0.0000	0.3356	0.7438	
0.0003	0.4244	0.6504	
0.0711	0.2612	0.7822	
0.6539	0.4576	0.0000	
0.1746	0.8999	0.0025	
0.0842	0.0011	1.0206	
0.0017	0.2510	0.8208	
0.2840	0.8196	0.0006	
0.6109	0.0000	0.4789	
0.2820	0.1299	0.3200	
0.2631	0.2529	0.5605	
0.5177	0.0028	0.5630	
1.1092	0.0000	0.0000	
0.0856	0.6063	0.3814	
0.5448	0.5458	0.0000	
0.8237	0.2571	0.0075	
0.1849	0.8090	0.1053	
0.0000	1.0958	0.0000	
0.7071	0.0061	0.3869	
0.0540	0.3825	0.6362	
0.2754	0.7950	0.0148	
0.6343	0.1703	0.2919	
0.0068	0.4037	0.6652	
0.7951	0.1737	0.1156	
0.7158	0.1564	0.2202	
0.6505	0.4579	0.0041	
