-2.1392	-0.8108	-2.6931	-0.9150	
-3.1353	-0.2869	-1.8471	-2.3373	
-2.3064	-1.2137	-1.8151	-2.3445	
-2.7664	-1.5485	-0.3304	-2.7282	
-1.2922	0.0247	-2.9738	-1.2152	
0.4826	-0.5235	-1.7587	-2.5672	
-0.8319	-1.6670	-2.5541	-0.7855	
-0.3225	-2.2191	-0.3456	-3.1733	
-2.2228	-2.3447	0.0350	-3.1986	
-3.2251	-0.1299	-1.2393	-2.7259	
-2.0608	0.4261	-1.3737	-2.9287	
-1.3833	-2.8229	-0.0246	-3.1881	
0.5058	0.1192	-2.2671	-2.2993	
-2.4153	-2.1233	0.1910	-0.7489	
0.2575	-3.1801	-0.4996	-1.1354	
-2.6613	0.0982	-3.1050	-0.8479	
-0.6594	-2.7745	-0.6984	-2.7803	
-2.0538	0.3015	-2.9352	-1.3388	
-2.2080	-2.3634	0.2492	-0.0024	
-0.4451	-3.1924	0.0997	-1.1291	
-3.2016	-0.3082	-1.8687	-0.0662	
-3.0337	-0.9946	0.2403	-3.1864	
-2.3960	-2.1443	0.3390	-1.3279	
-2.6362	-1.8480	-0.1604	-2.2090	
-0.7685	-1.1640	-0.8052	-3.0594	
-2.0922	0.2864	-2.5304	-2.0020	
-0.4863	-2.7990	-1.0552	-2.1102	
-0.3085	-3.1649	-0.4358	-0.3311	
-1.3431	-2.4057	-0.8533	-2.7574	
0.2780	-1.4432	-0.6248	-3.1203	
0.0592	-3.2104	0.0143	-3.2203	
-1.8215	-2.0090	-1.4066	-2.3481	
-1.2591	0.1583	-1.1605	-3.0181	
-0.5473	-0.0278	-2.2954	-2.2557	
-1.4981	-2.7706	-0.2893	-1.4487	
-1.2969	-2.9601	0.1462	-1.5197	
-2.4502	-1.7029	-1.8544	0.2746	
-2.5091	-1.9345	-0.5802	1.8168	
-0.9554	0.0595	-3.2075	-0.1715	
-0.4199	-0.7662	-3.1250	-0.3119	
-3.1984	0.0187	-1.2097	-3.0042	
-1.5970	-2.7365	0.1933	-2.7356	
-1.1008	-0.7456	-3.1249	0.3352	
-1.8496	-2.0663	-1.8947	0.8980	
-2.5633	0.9067	-0.5612	-3.1732	
-1.8210	-2.4102	-0.8407	-2.2726	
0.1789	-3.1405	-0.3794	-2.6968	
0.1509	-3.1421	-0.6423	0.9721	
-1.2010	-0.3987	-0.4687	-3.1769	
1.5320	-1.1884	-2.4948	-1.6360	
1.2177	-2.2004	-2.1172	-0.0544	
-1.2156	-1.9220	-1.7216	-2.2219	
-2.1029	-2.2427	-0.9337	-0.8704	
-1.6301	-1.3078	-2.6335	-1.0081	
0.6729	-2.0568	-1.8731	-1.8902	
0.2176	-2.5712	-1.8923	-0.4727	
-0.7123	-2.7980	-0.2401	-3.1443	
-3.2278	-0.0065	-3.0119	-1.1615	
-2.8504	-1.2988	0.7534	-1.2429	
0.3597	-0.6793	-2.9435	-1.1171	
-1.3293	-2.9499	0.0126	1.9181	
-0.5103	-2.2777	-1.0982	-2.7357	
-2.1934	-2.3316	-0.1833	-2.2025	
-0.8612	-1.2817	-1.6037	-2.6470	
-0.4525	-3.1904	0.0554	-2.6974	
-2.2591	-1.9982	-0.9079	-2.3027	
-1.7722	-1.5708	-1.3118	-2.7407	
-0.8140	-3.1251	-0.1839	0.8060	
1.0103	-1.9413	-2.3399	-1.0622	
-2.7575	-1.1111	-1.7614	-1.7593	
1.4980	-1.9667	-0.8511	-2.9917	
-1.0839	-1.8064	-2.1974	-1.6530	
1.2567	-2.4922	-1.1917	-2.3963	
-2.1647	-2.3777	-0.0183	-2.8812	
-3.2064	-0.1950	-2.2515	-1.7280	
-0.3676	-2.2338	-2.0392	-1.5252	
-2.2425	-1.5873	-0.3455	-3.1520	
-1.7497	-1.5118	-2.2329	-1.7635	
-1.8695	-0.9070	-2.9641	0.3901	
-3.0648	-0.6744	-1.8422	0.8721	
-2.7161	-0.5055	-2.7035	-1.1227	
-1.2579	-2.6365	-1.3511	-0.0571	
-2.7414	-0.8011	-1.8478	-2.3049	
-1.3108	-2.4109	-1.3252	-2.2468	
-3.2202	-0.1181	-2.7550	-1.3363	
1.3344	-0.8888	-3.0551	0.2551	
-2.7235	-1.3257	-1.6025	-1.0157	
-1.7723	-2.6698	-0.3362	0.3181	
-0.3573	-1.7519	-1.5744	-2.6175	
-2.2991	-1.6314	-0.9924	-2.7543	
-0.9516	-2.7531	-1.3116	1.4222	
-2.9912	-1.2018	-0.1824	-0.6772	
-3.1078	-0.6885	-1.4900	-0.8981	
-2.0176	-2.1554	-1.3574	-0.0955	
-1.8274	-2.4321	-0.0583	-3.2074	
0.9406	-2.4889	-1.7958	-1.0335	
-3.2346	-0.0197	-3.1649	-0.5765	
1.9014	-0.3411	-2.8693	-1.3750	
-0.8033	-3.1300	0.0218	-3.2163	
-2.6472	-0.1945	-3.1835	-0.3050	
-3.1513	-0.3951	-2.5009	0.7162	
-0.2857	-2.2023	-2.2008	1.0707	
-2.2434	-1.0839	-2.2482	-1.7573	
-0.4285	-1.9552	-2.5183	0.2912	
0.2650	-3.0233	-0.7862	-1.9990	
