0.00431525	1.66221	
0.00145251	1.69869	
0.0142955	1.59096	
0.00345274	1.67138	
0.00178731	1.69318	
0.0203228	1.56055	
0.0292977	1.52272	
0.0136095	1.5948	
0.00597817	1.64683	
0.00913742	1.62267	
0.078327	1.37902	
0.0106797	1.61241	
0.0016905	1.69477	
0.0235365	1.54619	
8.61209e-14	1.74909	
0.00511059	1.65454	
0.00017062	1.73181	
0.00648825	1.64256	
0.0476149	1.4605	
0.00951996	1.62005	
0.0311704	1.51559	
0.15961	1.22073	
0.0223989	1.55116	
0.0019216	1.69112	
0.0115852	1.60674	
0.0275921	1.52941	
0.0184904	1.56925	
0.00575206	1.64879	
0.00271062	1.68023	
8.56001e-05	1.73685	
0.000821286	1.71119	
0.0628141	1.41763	
0.0438311	1.47221	
0.00217945	1.68735	
0.0899467	1.35245	
0.0121054	1.60358	
0.0331392	1.50833	
0.0130997	1.59772	
0.0698367	1.39959	
0.00728446	1.63621	
0.00758946	1.63387	
0.00228363	1.68589	
0.0111444	1.60948	
0.00466979	1.65871	
0.00284212	1.67859	
0.00396693	1.66579	
0.947557	0.461703	
0.00123345	1.70264	
0.0102782	1.61501	
0.0168816	1.57725	
0.00670889	1.64076	
0.000622544	1.71609	
0.00879005	1.62514	
0.0154501	1.5847	
0.05179	1.44811	
0.000345666	1.7245	
0.000531488	1.7186	
0.00134386	1.70061	
0.01613	1.58112	
0.0124816	1.60133	
0.00156213	1.69682	
0.00257113	1.68203	
0.000916379	1.70909	
0.00361294	1.66959	
0.00113155	1.7046	
0.0147073	1.58871	
0.0407106	1.48224	
0.00620487	1.64492	
0.0213094	1.55604	
0.00072157	1.71356	
0.0353372	1.50048	
0.00102838	1.70668	
0.127239	1.27734	
0.105826	1.31886	
0.00412512	1.66415	
0.000259625	1.72778	
0.00531403	1.65268	
0.00377722	1.66781	
0.00552144	1.65082	
0.000441684	1.72129	
0.00702848	1.63825	
0.00314937	1.67487	
0.00488198	1.65668	
0.336085	0.98238	
0.00242697	1.68394	
0.00450169	1.66035	
0.0570709	1.43315	
0.00816657	1.62957	
0.0378642	1.49174	
0.0260122	1.53579	
0.00300042	1.67664	
0.00330585	1.67305	
0.00850048	1.62715	
0.00990845	1.61744	
0.0078569	1.63186	
0.0020443	1.68929	
0.0176562	1.57335	
0.215486	1.13517	
0.0248248	1.54071	
0.00256359	1.68213	
