0.9253	0.2576	0.2791	
0.0003	0.8804	0.4746	
0.7729	0.4324	0.4648	
0.3435	0.8978	0.2764	
0.8617	0.4123	0.2965	
0.2854	0.9585	0.0000	
0.4080	0.9131	0.0000	
0.1924	0.9746	0.1186	
0.8335	0.5338	0.1439	
0.0000	0.0000	1.0002	
1.0003	0.0000	0.0000	
0.0821	0.0919	0.9925	
0.5634	0.1262	0.8166	
0.1801	0.1008	0.9786	
0.3761	0.7018	0.6054	
0.1091	0.8467	0.5211	
0.2358	0.6609	0.7126	
0.0000	0.9410	0.3388	
0.7633	0.5690	0.3068	
0.3145	0.9410	0.1266	
0.2287	0.5120	0.8282	
0.0000	0.2953	0.9554	
0.4507	0.8826	0.1361	
0.0001	0.0842	0.9965	
0.9724	0.0000	0.2337	
0.0000	0.9785	0.2107	
0.3246	0.2425	0.9143	
0.3712	0.5536	0.7461	
0.1977	0.2213	0.9551	
0.8171	0.1295	0.5622	
0.8725	0.4888	0.0000	
0.6562	0.5874	0.4745	
0.9372	0.3496	0.0000	
0.4261	0.1192	0.8971	
0.8566	0.0000	0.5164	
0.0979	0.3288	0.9395	
0.2662	0.0000	0.9642	
0.5105	0.0000	0.8600	
0.9629	0.2391	0.1277	
0.7485	0.2792	0.6017	
0.2948	0.1100	0.9494	
0.9869	0.1112	0.1186	
0.1760	0.9848	0.0000	
0.1639	0.0000	0.9866	
0.7813	0.6243	0.0000	
0.1043	0.4656	0.8791	
0.6486	0.4348	0.6248	
0.0000	0.4201	0.9076	
0.5917	0.7939	0.1423	
0.9134	0.3837	0.1372	
0.3826	0.0000	0.9242	
0.5381	0.8430	0.0000	
0.0758	0.0000	0.9972	
0.0970	0.9676	0.2334	
0.0886	0.9907	0.1067	
0.0000	0.6795	0.7340	
0.0000	0.7927	0.6103	
0.1099	0.7402	0.6635	
0.9593	0.1174	0.2570	
0.6669	0.7455	0.0000	
0.8552	0.2724	0.4416	
0.9943	0.0000	0.1092	
0.2114	0.9437	0.2549	
0.0000	0.1833	0.9833	
0.9951	0.1011	0.0003	
0.5196	0.5810	0.6267	
0.6355	0.7101	0.3035	
0.9760	0.2184	0.0000	
0.1085	0.6082	0.7867	
0.3656	0.8195	0.4418	
0.1026	0.9223	0.3729	
0.3535	0.3945	0.8499	
0.0806	0.9969	0.0005	
0.2255	0.8848	0.4092	
0.4670	0.2619	0.8450	
0.9281	0.0000	0.3730	
0.6994	0.1305	0.7029	
0.0000	0.5522	0.8340	
0.7235	0.6751	0.1459	
0.0000	0.9957	0.0977	
0.0889	0.2009	0.9759	
0.0000	1.0002	0.0000	
0.9039	0.1267	0.4086	
0.2352	0.7893	0.5673	
0.4888	0.8212	0.2951	
0.5151	0.7207	0.4650	
0.2149	0.3609	0.9076	
0.6134	0.2764	0.7399	
0.5018	0.4211	0.7560	
0.6384	0.0000	0.7700	
0.7578	0.0000	0.6526	
0.0026	0.9950	0.1050	
