0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
0.0000	2.3374	
