0.0550	0.7655	
0.5702	0.2449	
0.2796	0.4712	
0.1533	0.6084	
0.1146	0.6614	
0.1182	0.6561	
0.0618	0.7514	
0.0261	0.8383	
0.1873	0.5673	
0.0528	0.7702	
0.0406	0.7986	
0.0823	0.7131	
0.4009	0.3668	
0.5332	0.2698	
0.3631	0.3975	
0.3312	0.4245	
0.0279	0.8331	
0.0164	0.8718	
0.2914	0.4602	
0.0103	0.8986	
0.0665	0.7421	
0.1750	0.5816	
0.1304	0.6389	
0.0088	0.9063	
0.1808	0.5748	
0.0742	0.7276	
0.1109	0.6670	
0.4716	0.3133	
0.1040	0.6776	
0.1937	0.5599	
0.2398	0.5103	
0.0029	0.9459	
0.7938	0.1090	
0.2311	0.5193	
0.3810	0.3828	
0.0118	0.8915	
0.1391	0.6271	
0.1485	0.6147	
0.0386	0.8034	
0.8836	0.0600	
0.0716	0.7324	
0.9999	0.0000	
0.4219	0.3505	
0.0073	0.9145	
0.3036	0.4490	
0.0642	0.7467	
0.0148	0.8782	
0.3170	0.4370	
0.0881	0.7031	
0.2489	0.5011	
0.6132	0.2169	
0.3463	0.4115	
0.1262	0.6447	
0.0196	0.8602	
0.0331	0.8180	
0.4453	0.3327	
0.1074	0.6723	
0.0313	0.8230	
0.0768	0.7229	
0.7227	0.1499	
0.5005	0.2925	
0.2075	0.5444	
0.1637	0.5954	
0.0852	0.7081	
0.1584	0.6020	
0.0796	0.7179	
0.0349	0.8131	
0.0465	0.7843	
0.0973	0.6880	
0.0911	0.6981	
0.2229	0.5279	
0.0180	0.8660	
0.0425	0.7938	
0.0015	0.9614	
0.0368	0.8083	
0.2586	0.4914	
0.0942	0.6931	
0.0044	0.9337	
0.0059	0.9235	
0.2691	0.4813	
0.0212	0.8545	
0.0228	0.8490	
0.0133	0.8848	
0.6633	0.1855	
0.0000	0.9999	
0.0486	0.7796	
0.2150	0.5364	
0.1437	0.6209	
0.0691	0.7372	
0.1006	0.6828	
0.1692	0.5887	
0.2005	0.5523	
0.0595	0.7561	
0.0572	0.7608	
0.1222	0.6504	
0.0507	0.7749	
0.1347	0.6330	
0.0296	0.8280	
0.0244	0.8437	
0.0445	0.7891	
