-0.0591	-3.4747	-0.3471	
-2.7652	-1.4399	-2.5184	
-1.7991	-2.8057	-1.1463	
-2.7790	-0.8652	-3.1663	
-1.5014	-1.8703	-2.7580	
-2.6784	-0.1411	-3.4766	
-1.5555	-3.0939	-0.4220	
-3.0776	-1.4180	-1.5498	
-2.6632	-2.1173	-1.1922	
-0.9405	-2.4525	-2.3259	
-3.4816	-0.2408	-2.2746	
-1.4086	-1.4474	-3.0816	
-0.7198	-3.1217	-1.3613	
-3.0321	-1.6158	-0.9616	
-2.4085	-1.4307	-2.8305	
-1.9189	-1.2602	-3.1451	
-2.6875	-1.8750	-1.6804	
0.3334	-0.3697	-3.4725	
-2.7876	-2.1096	-0.0015	
-1.5471	-2.2294	-2.4276	
-3.4658	-0.3952	-1.0013	
0.5927	-2.9531	-1.7874	
-1.5096	-2.5241	-2.0634	
-2.2522	-2.4803	-1.2023	
-2.0065	-1.9753	-2.4714	
-3.1147	-1.0924	-2.4931	
-3.1423	-0.6162	-3.1592	
-3.4897	-0.0885	-2.7325	
-2.3809	-1.9972	-2.1504	
-0.7759	-3.4059	-0.0144	
-3.4843	-0.1145	-3.1592	
0.0728	-1.4621	-3.1699	
-1.9016	-2.9306	-0.0030	
0.0373	-3.0657	-1.6723	
-3.2772	-1.2137	-0.0013	
-2.3980	-2.5418	-0.0121	
0.3080	-1.7824	-2.9744	
-1.9218	-2.5184	-1.7242	
-1.1815	-3.1193	-0.9457	
-3.4586	-0.4650	-0.1084	
-2.1914	-0.2889	-3.4730	
-3.1330	-0.8534	-2.8340	
-1.9995	-1.6670	-2.8023	
-2.7829	-1.1815	-2.8456	
-3.4925	-0.0007	-3.4926	
-1.9708	-2.2461	-2.1007	
-0.1420	-2.3120	-2.6077	
-2.5447	-2.3285	-0.4586	
-3.4768	-0.2896	-1.7009	
0.5019	-3.3103	-0.9979	
-2.3999	-1.7171	-2.4979	
-0.6323	-0.2294	-3.4850	
-1.4146	-2.8010	-1.6064	
-2.7499	-1.6631	-2.1279	
-2.3792	-1.0819	-3.1553	
-2.9556	-1.7699	-0.1051	
-3.1018	-1.2755	-2.0638	
-0.1563	-2.7186	-2.1900	
-0.9211	-2.0875	-2.7019	
-2.3438	-2.2333	-1.7307	
-1.6446	-0.5003	-3.4435	
-3.1184	-0.0988	-3.4825	
0.4424	-2.0508	-2.8178	
-2.0807	-2.7357	-0.4631	
-0.7138	-1.5904	-3.0627	
-0.9371	-2.7975	-1.9357	
-2.2216	-2.3822	-1.5299	
-0.6575	-2.9754	-1.6601	
-1.0501	-1.6124	-2.8785	
-2.2673	-1.8239	-2.4705	
-2.7683	-1.5126	-2.4503	
-2.8690	-1.6188	-1.4716	
-2.4987	-2.1774	-1.3100	
-3.4815	-0.2411	-2.2745	
-2.1062	-2.1614	-2.1444	
-1.4422	-2.7964	-1.6163	
-2.3120	-2.1280	-1.9616	
0.0296	-2.5585	-2.3791	
-1.5469	-2.2236	-2.4342	
-3.1109	-1.4502	-1.2256	
-0.7582	-2.3915	-2.4597	
-1.7578	-0.5179	-3.3261	
-3.0806	-1.5497	-0.9632	
-3.2855	-1.1845	-0.0283	
-2.4266	-1.4279	-2.6783	
0.0775	-3.3901	-0.8293	
-0.1586	-3.1424	-0.8144	
-1.8928	-2.5294	-1.7668	
-2.4492	-2.3833	-0.4487	
0.4655	-2.0109	-2.8294	
-2.7835	-2.1127	-0.0015	
-2.6459	-0.4108	-3.3881	
