0.2977	0.9412	
0.3387	0.9182	
0.5899	0.6914	
0.4851	0.7991	
0.3914	0.8753	
0.3834	0.8838	
0.5770	0.7100	
0.3516	0.9052	
0.6213	0.6493	
0.4463	0.8328	
0.3791	0.8855	
0.5285	0.7534	
0.8019	0.4022	
0.4684	0.8134	
0.8353	0.3491	
0.3075	0.9344	
0.4785	0.8068	
0.5002	0.7821	
0.6397	0.6333	
0.3160	0.9328	
0.3754	0.8903	
0.3646	0.8970	
0.2997	0.9385	
0.9527	0.1455	
0.4067	0.8642	
0.7726	0.4521	
0.4636	0.8233	
0.5198	0.7627	
0.4525	0.8262	
0.3557	0.9045	
0.3324	0.9199	
0.3625	0.8983	
0.2921	0.9443	
0.4342	0.8457	
0.3986	0.8692	
0.5079	0.7800	
0.7451	0.4887	
0.6662	0.5995	
0.2960	0.9422	
0.9132	0.2132	
0.2808	1.0224	
0.4212	0.8527	
0.3266	0.9257	
0.7183	0.5337	
0.4108	0.8609	
0.6891	0.5683	
0.3116	0.9338	
0.3349	0.9185	
0.4284	0.8489	
0.4388	0.8379	
0.3296	0.9251	
0.9985	0.0531	
0.5570	0.7252	
0.5427	0.7378	
0.8733	0.2932	
0.3489	0.9074	
0.6049	0.6730	
0.3958	0.8714	
0.4159	0.8570	
0.3729	0.8905	
0.3592	0.9018	
0.3198	0.9285	
0.4067	0.8642	
0.2808	0.9478	
0.9306	0.1819	
0.4333	0.8478	
0.3108	0.9344	
0.8076	0.3968	
0.3572	0.9032	
0.5687	0.7105	
0.3313	0.9239	
0.2980	0.9395	
0.4640	0.8175	
0.6789	0.5827	
0.5421	0.7438	
0.9771	0.0983	
0.3839	0.8829	
0.5545	0.7282	
0.8277	0.3612	
0.4095	0.8619	
0.4785	0.8068	
0.4388	0.8379	
0.3270	0.9255	
0.3390	0.9122	
0.3913	0.8786	
0.3754	0.8903	
0.7726	0.4521	
0.7151	0.5381	
0.3986	0.8692	
0.5884	0.6917	
0.3641	0.8971	
0.4959	0.7899	
0.9952	0.0660	
0.4165	0.8566	
0.2996	0.9385	
0.6378	0.6345	
0.4214	0.8522	
0.5079	0.7800	
0.8187	0.3735	
0.4067	0.8642	
