0.8220	0.5062	0.2619	
0.8743	0.1159	0.4718	
0.9835	0.1817	0.0000	
0.5996	0.0000	0.8004	
0.9494	0.2182	0.2266	
0.9978	0.0000	0.0694	
0.3636	0.1117	0.9252	
0.3362	0.0000	0.9628	
0.2661	0.3691	0.8907	
0.9360	0.1083	0.3350	
0.4765	0.8793	0.0000	
0.2879	0.6657	0.6888	
0.1309	0.8523	0.5067	
0.0000	0.9793	0.2032	
0.7368	0.6804	0.0000	
0.0972	0.9954	0.0000	
0.0000	0.9457	0.3256	
0.4481	0.6885	0.5704	
0.5937	0.6847	0.4244	
0.2818	0.5201	0.8065	
0.9966	0.0834	0.0000	
0.3402	0.9405	0.0000	
0.2725	0.8808	0.3875	
0.0946	0.0000	0.9957	
0.9025	0.0000	0.4309	
0.2542	0.9371	0.2397	
0.0000	0.5689	0.8225	
0.6014	0.5559	0.5741	
0.0000	0.9957	0.0937	
0.4070	0.8761	0.2589	
0.8169	0.2510	0.5196	
0.2468	0.2275	0.9421	
0.0000	0.0868	0.9963	
0.4459	0.5481	0.7082	
0.9823	0.0000	0.1879	
0.0000	0.1917	0.9816	
0.0000	0.3068	0.9520	
0.1211	0.3375	0.9336	
0.9915	0.0914	0.0937	
0.6124	0.7907	0.0000	
0.0000	0.6941	0.7203	
0.7313	0.5390	0.4191	
0.9734	0.1003	0.2066	
0.2047	0.0000	0.9790	
0.8327	0.3840	0.3995	
0.7285	0.4028	0.5548	
0.4334	0.8007	0.4137	
0.1292	0.4796	0.8680	
0.8785	0.4634	0.1176	
0.9080	0.4192	0.0000	
0.3975	0.2458	0.8842	
0.9528	0.0000	0.3040	
0.9559	0.2941	0.0000	
0.9025	0.3541	0.2464	
0.0000	0.0000	1.0004	
0.6999	0.2585	0.6663	
0.7869	0.6047	0.1250	
0.7078	0.6531	0.2701	
0.2850	0.7891	0.5443	
0.6535	0.1207	0.7475	
0.7232	0.0000	0.6908	
0.2323	0.9666	0.1093	
0.0000	0.8045	0.5943	
0.6650	0.7362	0.1256	
0.9745	0.2000	0.1027	
0.1040	0.0969	0.9903	
0.5540	0.2551	0.7925	
0.0000	0.4359	0.9006	
0.2235	0.1028	0.9694	
1.0000	0.0000	0.0000	
0.0000	1.0000	0.0000	
0.1370	0.7514	0.6456	
0.0000	0.8883	0.4598	
0.1132	0.2086	0.9716	
0.1335	0.6208	0.7726	
0.3750	0.9196	0.1176	
0.5104	0.1168	0.8521	
0.1073	0.9890	0.1023	
0.2109	0.9776	0.0000	
0.5861	0.4060	0.7015	
0.5638	0.7810	0.2691	
0.1258	0.9249	0.3594	
0.4640	0.0000	0.8860	
0.1169	0.9681	0.2225	
0.7764	0.1192	0.6191	
0.8261	0.0000	0.5637	
0.9391	0.3256	0.1118	
0.8990	0.2371	0.3687	
0.8351	0.5504	0.0000	
0.5218	0.8442	0.1235	
0.4264	0.3934	0.8146	
0.3651	0.1065	0.9252	
