0.623065	-0.202321	
0.416362	0.150067	
0.0607167	0.696308	
0.453967	-0.124191	
0.0815598	0.669785	
0.62665	-0.257061	
0.427636	0.0197227	
0.409482	0.239927	
0.635139	-0.364107	
0.00717614	0.913708	
0.246452	0.258678	
0.851991	-0.773348	
0.184079	0.659335	
0.619719	-0.147021	
0.222852	0.381652	
0.231164	0.327361	
0.423611	0.0629745	
0.211367	0.466375	
0.0323211	0.792768	
0.436829	-0.0608823	
0.0705364	0.678066	
0.0047748	0.930207	
0.203871	0.523762	
0.019458	0.849359	
0.0777479	0.671153	
0.192299	0.60757	
0.219006	0.408896	
0.0487593	0.730501	
0.188208	0.634337	
0.0576038	0.704032	
0.0516342	0.721222	
0.823363	-0.458888	
7.46774e-06	0.997308	
0.215164	0.437508	
0.834268	-0.647809	
0.226901	0.353937	
0.0430886	0.750362	
0.431964	-0.0216668	
0.0096241	0.899183	
0.012065	0.885719	
0.0296994	0.803814	
0.630631	-0.311538	
0.00241895	0.950686	
0.021973	0.837803	
0.0638782	0.689371	
0.0349627	0.781898	
0.0844756	0.669776	
0.0245292	0.826319	
0.443491	-0.100177	
0.200106	0.552018	
0.05459	0.712346	
0.652695	-0.458229	
0.419922	0.106019	
0.037651	0.77113	
0.0403706	0.760573	
0.8264	-0.518519	
0.0459385	0.740151	
0.0144989	0.873224	
0.0169835	0.861062	
0.0740471	0.673996	
0.412916	0.194459	
0.253889	0.244143	
0.829994	-0.582387	
0.640918	-0.415555	
0.196221	0.58029	
0.240655	0.27909	
0.207626	0.495082	
0.0671788	0.683193	
0.0271023	0.815034	
0.839505	-0.710514	
0.23563	0.302571	
0.0143427	0.874007	
0.219864	0.402645	
0.215097	0.438001	
0.00624367	0.919782	
0.0575854	0.704104	
0.0170807	0.860592	
0.0344754	0.783881	
0.225245	0.364916	
0.25009	0.249849	
0.064005	0.689114	
0.040248	0.76102	
0.247331	0.256249	
0.0427211	0.751751	
0.626534	-0.255375	
0.621306	-0.173713	
0.037679	0.771014	
0.4324	-0.025517	
0.201925	0.54251	
0.0226484	0.835844	
0.434534	-0.0432448	
0.00963284	0.899015	
0.0616112	0.694251	
0.410657	0.224275	
0.0678255	0.682122	
0.194843	0.602282	
0.0728998	0.675189	
0.0271069	0.814981	
0.203259	0.528406	
0.0037024	0.938736	
