0.9411	0.0000	0.4189	
0.6445	0.0000	0.8049	
0.1116	0.0000	1.0251	
0.3611	0.0000	0.9679	
1.0114	0.0000	0.2028	
0.2241	0.0000	1.0062	
0.8700	0.0000	0.5579	
0.7687	0.0000	0.6814	
0.5060	0.0000	0.9001	
1.0292	0.0000	0.0000	
0.0000	0.0000	1.0294	
0.9833	0.0000	0.2909	
1.0260	0.0000	0.0585	
1.0286	0.0000	0.0005	
0.5799	0.0000	0.8546	
0.3295	0.0000	0.9785	
0.5478	0.0000	0.8754	
0.0036	0.0000	1.0277	
1.0231	0.0000	0.1117	
0.9726	0.0000	0.3448	
0.8985	0.0000	0.5070	
0.9616	0.0000	0.3735	
0.7997	0.0000	0.6534	
0.2176	0.0000	1.0080	
1.0097	0.0000	0.2159	
0.1342	0.0000	1.0229	
0.8700	0.0000	0.5579	
1.0255	0.0000	0.1084	
0.7875	0.0000	0.6668	
0.2434	0.0000	1.0049	
1.0031	0.0000	0.2314	
0.6600	0.0000	0.7930	
0.9626	0.0000	0.3707	
0.9708	0.0000	0.3520	
0.5711	0.0000	0.8551	
0.1177	0.0000	1.0243	
0.3376	0.0000	0.9734	
0.8673	0.0000	0.5609	
0.9710	0.0000	0.3485	
0.5125	0.0000	0.8916	
0.2290	0.0000	1.0074	
0.1240	0.0000	1.0189	
1.0078	0.0000	0.2278	
0.4117	0.0000	0.9450	
1.0233	0.0000	0.1102	
0.7596	0.0000	0.6928	
0.9582	0.0000	0.3784	
0.6842	0.0000	0.7786	
0.7283	0.0000	0.7330	
0.1361	0.0000	1.0194	
0.6288	0.0000	0.8178	
0.4027	0.0000	0.9498	
0.4953	0.0000	0.9070	
1.0097	0.0000	0.2182	
0.9736	0.0000	0.3512	
0.9020	0.0000	0.5058	
0.2164	0.0000	1.0097	
0.9427	0.0000	0.4177	
0.6450	0.0000	0.8051	
0.2431	0.0000	1.0033	
0.5368	0.0000	0.8812	
0.9526	0.0000	0.3963	
0.7330	0.0000	0.7264	
0.8605	0.0000	0.5809	
0.3825	0.0000	0.9591	
1.0099	0.0000	0.2148	
0.9701	0.0000	0.3518	
0.6527	0.0000	0.7972	
0.9494	0.0000	0.4055	
0.7241	0.0000	0.7352	
0.8603	0.0000	0.5834	
0.9719	0.0000	0.3466	
0.5718	0.0000	0.8596	
0.1844	0.0000	1.0172	
1.0103	0.0000	0.2088	
0.3909	0.0000	0.9546	
0.9328	0.0000	0.4283	
0.5336	0.0000	0.8833	
0.8922	0.0000	0.5156	
1.0086	0.0000	0.2192	
0.6353	0.0000	0.8122	
0.7186	0.0000	0.7451	
0.3727	0.0000	0.9640	
0.9725	0.0000	0.3507	
0.1990	0.0000	1.0138	
0.8881	0.0000	0.5248	
0.7998	0.0000	0.6507	
1.0051	0.0000	0.2138	
0.1710	0.0000	1.0189	
0.5802	0.0000	0.8552	
0.1898	0.0000	1.0089	
1.0080	0.0000	0.2230	
