0.1901	0.4442	0.7728	0.4130	
0.3464	0.5653	0.7373	0.1313	
0.3191	0.0000	0.8144	0.4849	
0.9811	0.1763	0.0000	0.0826	
0.0000	0.2101	0.0000	0.9781	
0.1646	0.2677	0.8678	0.3861	
0.5014	0.8161	0.1427	0.2537	
0.9182	0.2139	0.3350	0.0000	
0.7501	0.6104	0.2550	0.0000	
0.0010	0.9086	0.0000	0.4207	
0.5016	0.4100	0.0000	0.7622	
0.5979	0.1199	0.0000	0.7936	
0.9531	0.2899	0.0000	0.0908	
0.6458	0.0000	0.7685	0.0000	
0.9877	0.0949	0.0982	0.0874	
0.9436	0.2172	0.2282	0.1046	
0.1759	0.5775	0.7524	0.2724	
0.0002	0.3703	0.9007	0.2287	
0.1326	0.9707	0.0000	0.2009	
0.1847	0.7555	0.4685	0.4194	
0.0000	0.6622	0.1370	0.7375	
0.1772	0.8519	0.2961	0.3961	
0.9824	0.0000	0.0931	0.1653	
0.9980	0.0738	0.0000	0.0000	
0.5491	0.7372	0.3050	0.2705	
0.7739	0.0000	0.5272	0.3515	
0.5547	0.1129	0.8245	0.0000	
0.3840	0.4684	0.3240	0.7270	
0.0000	0.5669	0.8282	0.0000	
0.1693	0.4144	0.8587	0.2515	
0.6873	0.1374	0.2914	0.6516	
0.5800	0.6237	0.3116	0.4263	
0.3391	0.6904	0.0000	0.6399	
0.1512	0.9208	0.2726	0.2465	
0.0000	0.8205	0.4279	0.3797	
0.1654	0.3675	0.9083	0.1137	
0.1377	0.3349	0.9323	0.0000	
0.0000	0.9382	0.1226	0.3254	
0.1284	0.0000	0.9731	0.1941	
0.8047	0.5245	0.1357	0.2452	
0.0000	0.9448	0.2455	0.2175	
0.4873	0.7926	0.0000	0.3690	
0.4789	0.7786	0.4063	0.0000	
0.8948	0.0000	0.4371	0.0975	
0.8551	0.0000	0.5191	0.0000	
0.9636	0.1967	0.0000	0.1829	
0.1907	0.6222	0.4911	0.5819	
0.9007	0.4218	0.1095	0.0000	
0.6226	0.7628	0.1315	0.1181	
0.1532	0.8731	0.0000	0.4636	
0.4782	0.2608	0.0000	0.8394	
0.9941	0.0805	0.0000	0.0754	
0.7103	0.6939	0.1217	0.0000	
0.5239	0.2835	0.1489	0.7898	
0.6951	0.1131	0.7102	0.0000	
0.6014	0.0000	0.7663	0.2275	
0.6892	0.5610	0.4404	0.1305	
0.0000	0.4351	0.6030	0.6727	
0.6933	0.1360	0.5879	0.3943	
0.0000	0.2669	0.4151	0.8705	
0.3278	0.8034	0.0000	0.4971	
0.3621	0.4417	0.1522	0.8070	
0.1112	0.9940	0.0000	0.0000	
0.0001	0.6921	0.7223	0.0000	
0.4014	0.1090	0.9097	0.0000	
0.1532	0.0000	0.7936	0.5894	
0.0000	0.9836	0.0000	0.1827	
0.0000	0.4785	0.8729	0.1076	
0.0000	0.1224	0.3845	0.9164	
0.9138	0.1039	0.0000	0.3937	
0.5598	0.4560	0.6334	0.2814	
0.8656	0.0000	0.2454	0.4372	
0.9458	0.1104	0.2283	0.2036	
0.6841	0.4199	0.5827	0.1295	
1.0005	0.0000	0.0000	0.0000	
0.3152	0.9018	0.2713	0.1190	
0.1554	0.8959	0.4007	0.1181	
0.9399	0.1086	0.1091	0.3067	
0.1278	0.1045	0.9819	0.0975	
0.8907	0.3623	0.2519	0.1138	
