1.5377	0.0000	1.2956	
1.0257	0.0000	1.7314	
1.3008	0.0000	1.5362	
0.7414	0.0000	1.8709	
1.8554	0.0000	0.7783	
1.9836	0.0000	0.3320	
0.0000	0.0000	2.0129	
2.0111	0.0000	0.0000	
0.2116	0.0000	2.0003	
2.0054	0.0000	0.1541	
1.9372	0.0000	0.5430	
0.4654	0.0000	1.9583	
1.7259	0.0000	1.0327	
2.0054	0.0000	0.1519	
0.1993	0.0000	2.0013	
1.9345	0.0000	0.5509	
0.7732	0.0000	1.8593	
0.4380	0.0000	1.9628	
0.0764	0.0000	2.0097	
1.7573	0.0000	0.9774	
1.8520	0.0000	0.7833	
1.1477	0.0000	1.6531	
1.9947	0.0000	0.2660	
1.5244	0.0000	1.3129	
1.2292	0.0000	1.5944	
2.0113	0.0000	0.0000	
1.4140	0.0000	1.4320	
0.0042	0.0000	2.0115	
0.2310	0.0000	1.9993	
1.8340	0.0000	0.8280	
1.9970	0.0000	0.2439	
1.7593	0.0000	0.9759	
1.5151	0.0000	1.3240	
2.0064	0.0000	0.1450	
1.1571	0.0000	1.6470	
1.9507	0.0000	0.4936	
0.3732	0.0000	1.9778	
2.0112	0.0000	0.0000	
0.7938	0.0000	1.8490	
1.7537	0.0000	0.9881	
1.0703	0.0000	1.7031	
1.9673	0.0000	0.4221	
1.2521	0.0000	1.5741	
0.5137	0.0000	1.9456	
0.0342	0.0000	2.0108	
1.9480	0.0000	0.5052	
1.9991	0.0000	0.2316	
2.0283	0.0000	0.0000	
1.4283	0.0000	1.4167	
0.2335	0.0000	1.9980	
0.6479	0.0000	1.9045	
1.8339	0.0000	0.8279	
2.0054	0.0000	0.1578	
0.5695	0.0000	1.9294	
1.9531	0.0000	0.4809	
1.9934	0.0000	0.2675	
0.2847	0.0000	1.9926	
0.8756	0.0000	1.8157	
1.3299	0.0000	1.5094	
1.1698	0.0000	1.6369	
0.0342	0.0000	2.0108	
1.8350	0.0000	0.8255	
1.7608	0.0000	0.9715	
1.4622	0.0000	1.3817	
1.7755	0.0000	0.9445	
1.4415	0.0000	1.4054	
0.2999	0.0000	1.9887	
0.3481	0.0000	1.9807	
1.9816	0.0000	0.3491	
1.3325	0.0000	1.5090	
1.0227	0.0000	1.7323	
0.7414	0.0000	1.8709	
1.8350	0.0000	0.8241	
2.0047	0.0000	0.1737	
0.0000	0.0000	111.5895	
1.9913	0.0000	0.2923	
0.4828	0.0000	1.9536	
1.2841	0.0000	1.5502	
1.5075	0.0000	1.3317	
2.0102	0.0000	0.1072	
1.7624	0.0000	0.9692	
1.0642	0.0000	1.7071	
0.0277	0.0000	2.0110	
1.8382	0.0000	0.8182	
0.2756	0.0000	1.9945	
0.7963	0.0000	1.8478	
1.5291	0.0000	1.3057	
1.9960	0.0000	0.2548	
1.1827	0.0000	1.6275	
0.7811	0.0000	1.8539	
1.7363	0.0000	1.0187	
1.8291	0.0000	0.8389	
