0.3925	0.8757	
0.6082	0.6626	
0.2812	0.9460	
0.9568	0.1298	
0.5701	0.7054	
0.4887	0.7907	
0.3153	0.9258	
0.3035	0.9346	
0.3316	0.9151	
0.2849	0.9447	
0.2904	0.9412	
0.4596	0.8171	
0.3684	0.8901	
0.4218	0.8522	
0.3607	0.8951	
0.9176	0.2057	
0.3780	0.8835	
0.3102	0.9292	
0.3203	0.9225	
0.6267	0.6422	
0.4002	0.8677	
0.7419	0.4960	
0.6930	0.5638	
0.2826	0.9447	
0.7131	0.5349	
0.8748	0.2765	
0.4932	0.7862	
0.5308	0.7488	
0.3664	0.8914	
0.3053	0.9317	
0.4269	0.8467	
0.3719	0.8880	
0.5446	0.7326	
0.8387	0.3364	
0.3172	0.9256	
0.6425	0.6178	
0.2992	0.9360	
0.3863	0.8781	
0.3264	0.9193	
0.3524	0.9012	
0.5084	0.7715	
0.4404	0.8325	
0.2970	0.9367	
0.3400	0.9101	
0.2808	1.0415	
0.4327	0.8403	
0.3079	0.9306	
0.3049	0.9342	
0.7685	0.4465	
0.3338	0.9138	
0.3555	0.8992	
0.3274	0.9190	
0.5877	0.6853	
0.8056	0.3991	
0.4442	0.8277	
0.3477	0.9058	
0.9998	0.0445	
0.4538	0.8221	
0.3353	0.9133	
0.3953	0.8710	
0.5597	0.7158	
0.4164	0.8545	
0.4691	0.8110	
0.6604	0.5968	
0.2932	0.9400	
0.5224	0.7565	
0.4790	0.8069	
0.3035	0.9346	
0.4246	0.8515	
0.3172	0.9256	
0.8056	0.3991	
0.4820	0.8041	
0.3802	0.8799	
0.2992	0.9360	
0.3573	0.8987	
0.4393	0.8380	
0.3488	0.9036	
0.4142	0.8587	
0.4287	0.8454	
0.4538	0.8221	
0.3315	0.9163	
0.3719	0.8870	
0.4932	0.7862	
0.6948	0.5516	
0.2808	0.9466	
0.3522	0.9025	
0.6419	0.6234	
0.5700	0.7056	
0.9048	0.2356	
0.2812	0.9460	
0.3338	0.9143	
0.7263	0.5083	
0.5117	0.7677	
0.3053	0.9317	
0.9984	0.0578	
0.4644	0.8114	
0.3214	0.9219	
0.9442	0.1528	
0.5334	0.7461	
0.3953	0.8710	
