0.1765	0.7164	0.6138	0.4211	
0.0000	0.2435	0.0000	1.0153	
0.5439	0.3388	0.7538	0.2772	
0.8982	0.4205	0.0000	0.3452	
0.8465	0.0000	0.1200	0.5484	
0.8083	0.6101	0.0000	0.0779	
0.0001	0.7853	0.4227	0.5270	
0.3174	0.0000	0.2427	0.9521	
0.3352	0.7354	0.4854	0.4461	
0.5022	0.7850	0.3995	0.1422	
0.4601	0.0000	0.9036	0.2097	
0.1998	0.9144	0.2737	0.3338	
0.3681	0.6839	0.6140	0.2722	
0.8101	0.5810	0.2305	0.1182	
0.2009	0.4461	0.8932	0.1358	
0.3499	0.9527	0.1041	0.0000	
0.1200	1.0116	0.0000	0.1665	
0.0043	0.9595	0.0000	0.3953	
0.0025	0.3387	0.5465	0.7855	
1.0056	0.0000	0.1839	0.0612	
0.5512	0.3915	0.6188	0.4602	
0.3661	0.0000	0.3969	0.8612	
0.6456	0.2971	0.0000	0.7347	
0.2079	0.4712	0.8415	0.2313	
0.9605	0.3225	0.0962	0.0000	
0.1594	0.1708	0.7594	0.6718	
0.7314	0.6850	0.0000	0.2325	
0.1503	0.3358	0.2866	0.9159	
0.9300	0.1053	0.0000	0.4026	
0.0000	0.8689	0.5104	0.2415	
0.8367	0.2991	0.5217	0.1308	
0.1885	0.6507	0.2553	0.7075	
0.7158	0.1510	0.5852	0.4242	
0.6614	0.6385	0.4193	0.1414	
0.0006	0.5773	0.0903	0.8355	
0.0059	0.2583	0.2604	0.9626	
0.7883	0.0000	0.3868	0.5151	
0.9765	0.3083	0.0000	0.0000	
0.9579	0.0000	0.0000	0.3321	
0.4527	0.0000	0.1186	0.9477	
0.1660	0.8475	0.0000	0.5802	
0.3185	0.8213	0.1294	0.5304	
0.9336	0.4370	0.0000	0.0000	
0.1816	0.3386	0.8580	0.3934	
0.0011	0.3781	0.0000	0.9562	
1.0222	0.0000	0.0797	0.0782	
0.6598	0.4792	0.0000	0.6401	
0.4757	0.0000	0.8206	0.3949	
0.1923	0.3583	0.4636	0.8216	
0.4936	0.4565	0.8174	0.0000	
0.0012	0.6485	0.5903	0.5559	
0.8837	0.0106	0.4935	0.2279	
0.5133	0.1845	0.3010	0.8207	
0.2066	0.8712	0.1306	0.5037	
0.0025	0.9829	0.3067	0.0918	
0.5656	0.0000	0.8539	0.1116	
0.5092	0.6259	0.0000	0.6237	
0.0010	0.9926	0.2917	0.0000	
0.1506	0.5966	0.1483	0.8126	
0.1629	0.0000	0.8065	0.6292	
0.9819	0.2352	0.0000	0.1928	
0.1560	0.1147	0.9985	0.1131	
0.0000	0.9473	0.4364	0.0000	
1.0127	0.1912	0.0000	0.0000	
1.0099	0.0000	0.1681	0.0000	
0.0224	0.1283	1.0110	0.1070	
0.9330	0.1329	0.3703	0.1199	
0.0000	0.2695	0.9325	0.3684	
0.4202	0.0000	0.0000	0.9570	
0.0155	1.0200	0.0000	0.1715	
0.0001	0.0000	0.6376	0.8301	
0.5732	0.8284	0.1200	0.1133	
0.0028	0.4863	0.7285	0.5368	
0.0245	0.9697	0.1261	0.2978	
0.1510	0.8641	0.5163	0.1126	
0.8836	0.1648	0.1344	0.4892	
0.1813	0.6022	0.7896	0.1346	
0.6285	0.5170	0.3228	0.5570	
0.6460	0.4470	0.6514	0.0000	
0.1833	0.1711	0.2288	0.9690	
1.0185	0.0939	0.0850	0.0000	
0.1813	0.9420	0.3780	0.1008	
0.6658	0.0000	0.7825	0.0000	
0.9934	0.1405	0.1010	0.2168	
0.0000	0.0000	0.0000	1.0328	
0.0021	0.1554	0.5445	0.8753	
0.0056	0.9929	0.1840	0.2093	
0.5681	0.7522	0.1661	0.3682	
0.8181	0.0000	0.0000	0.6342	
0.5533	0.1203	0.7656	0.4345	
0.0016	0.9395	0.2776	0.3264	
0.0021	0.4293	0.1296	0.9325	
0.5381	0.5419	0.6562	0.2530	
0.0046	0.7800	0.5633	0.3873	
0.3924	0.2886	0.3204	0.8601	
0.8183	0.1727	0.4052	0.4208	
1.0265	0.0999	0.0000	0.0004	
0.0000	0.6774	0.0000	0.7820	
0.0155	0.6691	0.6855	0.3704	
0.9592	0.2706	0.1204	0.1890	
0.0001	0.7916	0.6553	0.0000	
0.3748	0.5820	0.6389	0.4130	
0.6001	0.0003	0.1153	0.8263	
0.4579	0.8913	0.2201	0.1223	
0.0014	0.5094	0.4490	0.7889	
0.3338	0.6520	0.6882	0.1208	
0.6461	0.6170	0.0000	0.4899	
0.9297	0.2839	0.3623	0.0000	
0.0138	0.2250	0.9988	0.0000	
0.0000	0.0000	1.0205	0.0917	
0.7833	0.4516	0.0032	0.4967	
0.1346	0.7273	0.7139	0.0960	
0.2834	0.9228	0.0000	0.3617	
0.0009	0.1568	0.7882	0.6348	
0.0078	0.0985	1.0279	0.0000	
0.7516	0.3657	0.4752	0.4124	
0.6444	0.6194	0.5219	0.0000	
0.0908	1.0159	0.0000	0.0884	
0.2026	0.9930	0.1003	0.0000	
0.1450	0.0000	0.5444	0.8646	
0.2995	0.8665	0.0000	0.4632	
0.1451	0.0000	0.3751	0.9585	
0.0007	0.4567	0.8391	0.3842	
0.7248	0.1319	0.7170	0.0000	
0.8496	0.0000	0.5764	0.1049	
0.1436	0.2525	0.9789	0.0012	
0.9895	0.1262	0.0000	0.2658	
0.3320	0.9039	0.0988	0.3719	
0.9464	0.3258	0.2404	0.1158	
0.1390	0.9169	0.0000	0.4379	
0.1797	0.6921	0.4610	0.5684	
0.8352	0.1272	0.2815	0.5545	
0.1540	0.3938	0.9417	0.0000	
0.5850	0.3534	0.5016	0.6266	
0.3492	0.7681	0.5719	0.1285	
0.6751	0.0000	0.5800	0.5339	
0.3750	0.8300	0.2898	0.4211	
0.5469	0.0000	0.5716	0.6854	
0.7093	0.5613	0.4666	0.2916	
0.0100	0.2388	0.1254	0.9941	
0.9189	0.1309	0.3647	0.2089	
0.7813	0.0946	0.1437	0.6213	
0.7686	0.1377	0.6471	0.0878	
1.0159	0.0992	0.0000	0.0655	
0.7466	0.6848	0.1014	0.1138	
0.0011	0.1433	0.2312	0.9805	
0.1124	0.1020	1.0152	0.0000	
0.3811	0.5212	0.7703	0.2880	
0.1468	0.1293	0.1027	1.0097	
0.1351	0.7297	0.7162	0.0000	
0.5278	0.7218	0.4612	0.2883	
0.5784	0.5391	0.4602	0.4491	
0.1460	0.1645	0.5686	0.8269	
0.1469	0.7675	0.1440	0.6672	
0.0000	0.0000	0.4980	0.9033	
0.3454	0.0000	0.7173	0.6583	
0.0056	0.0000	0.2269	1.0673	
0.3090	0.8383	0.5048	0.0000	
0.1525	0.8277	0.6109	0.0000	
0.2848	0.0996	0.9804	0.0001	
0.1062	1.0130	0.1028	0.0657	
0.9721	0.0843	0.2933	0.0000	
0.9360	0.0000	0.0986	0.4263	
0.0000	1.0059	0.1781	0.0000	
0.0001	0.8989	0.0000	0.5300	
0.6255	0.8163	0.0000	0.0000	
0.3443	0.5552	0.5200	0.6219	
0.2975	0.3030	0.9243	0.1446	
0.7844	0.4194	0.5222	0.0000	
0.4239	0.9112	0.1304	0.1121	
0.0289	0.1067	0.9749	0.3371	
0.0024	0.5405	0.8717	0.0884	
0.2414	0.0000	1.0050	0.0000	
0.4750	0.2911	0.0000	0.8704	
0.7254	0.6707	0.2504	0.0000	
0.1457	0.0166	0.2365	1.0028	
0.3518	0.3271	0.1511	0.9092	
0.5474	0.3290	0.3348	0.7342	
0.4294	0.1249	0.0000	0.9238	
0.1558	0.7278	0.0000	0.7232	
0.5605	0.8689	0.0031	0.0902	
0.8516	0.1254	0.0000	0.5352	
0.1624	0.3564	0.7809	0.5724	
0.2813	0.1313	0.0000	0.9789	
0.1512	0.0000	0.6697	0.7556	
0.4446	0.2832	0.8848	0.0001	
0.7904	0.2796	0.0000	0.5970	
0.3502	1.0025	0.0000	0.0000	
0.5130	0.3206	0.1538	0.8265	
0.0007	0.7888	0.2628	0.6410	
0.2963	0.4114	0.8869	0.0000	
0.0015	0.8877	0.2666	0.4839	
1.0028	0.0000	0.2786	0.0000	
0.0013	1.0238	0.0972	0.0000	
0.4899	0.9155	0.0000	0.0003	
0.0005	0.0000	0.1484	1.0266	
0.1548	0.3125	0.9375	0.2627	
0.0331	0.3531	0.9568	0.0915	
0.8052	0.4677	0.1663	0.4060	
0.3126	0.0000	0.9023	0.3615	
0.6327	0.0000	0.7787	0.2422	
0.6405	0.7725	0.1234	0.2424	
0.0091	0.4518	0.9206	0.2403	
0.0025	0.8989	0.3507	0.3459	
0.7962	0.0000	0.2513	0.6196	
0.5355	0.1893	0.4806	0.7275	
0.8098	0.1004	0.5511	0.2532	
0.3093	0.0000	0.8353	0.5221	
0.5759	0.8010	0.2614	0.1046	
0.7117	0.0000	0.7361	0.1147	
0.5842	0.4805	0.1459	0.6853	
0.4055	0.1673	0.7511	0.5720	
0.1735	0.8436	0.4229	0.3894	
0.3920	0.3449	0.8847	0.2460	
0.1644	0.9863	0.2196	0.1221	
0.2530	0.0000	0.0000	0.9796	
0.0003	0.3570	0.9616	0.0000	
0.1486	0.5474	0.8563	0.0000	
0.5291	0.7278	0.2847	0.4201	
0.0073	0.4681	0.2783	0.8723	
0.5305	0.0000	0.8838	0.0004	
0.0996	0.0000	0.0777	1.0203	
0.8533	0.3132	0.4279	0.2680	
0.6642	0.0000	0.6804	0.3708	
0.1012	1.0185	0.0969	0.0000	
0.0016	0.9211	0.4672	0.0889	
0.8518	0.5675	0.0000	0.0000	
0.9592	0.0000	0.3290	0.2063	
0.3148	0.2916	0.0000	0.9329	
0.0012	0.6842	0.4273	0.6691	
0.1333	0.9952	0.2017	0.0000	
0.8548	0.3661	0.2950	0.3986	
0.8908	0.0000	0.2611	0.4801	
0.9923	0.1269	0.2330	0.2152	
0.0250	0.3083	0.8467	0.4978	
0.1588	0.3017	0.1104	0.9602	
0.3166	0.7732	0.0000	0.6075	
0.1681	0.9200	0.4565	0.0000	
0.5569	0.1593	0.6255	0.5757	
0.1991	0.5018	0.2994	0.8268	
0.8368	0.4546	0.2640	0.2622	
0.8717	0.3759	0.3723	0.0000	
0.1094	0.0000	1.0257	0.0000	
0.0016	0.8899	0.5575	0.0000	
0.0090	0.6333	0.2799	0.7794	
0.1647	0.0001	0.9033	0.4719	
0.0000	1.0307	0.0000	0.0000	
0.0872	0.9668	0.0000	0.3116	
0.8937	0.1274	0.4755	0.1208	
0.1218	0.0000	0.0000	1.0247	
0.1907	0.1371	0.9478	0.3494	
0.0000	0.0000	0.9281	0.4208	
0.7964	0.5822	0.1549	0.2094	
0.0001	0.7932	0.0000	0.6547	
0.6841	0.3190	0.1460	0.6767	
0.4963	0.7694	0.0028	0.5000	
0.9959	0.0000	0.0000	0.2566	
0.8207	0.0001	0.5046	0.3680	
0.1911	0.8033	0.5613	0.2629	
0.3896	0.1286	0.4209	0.8484	
0.2369	0.9933	0.0000	0.0887	
0.6398	0.0000	0.2593	0.7437	
0.0051	0.9940	0.0000	0.2627	
0.1867	0.5086	0.6508	0.5788	
0.8403	0.2831	0.1266	0.5018	
