-3.1914	-0.4368	0.0007	-3.2194	
0.0833	-1.3111	-2.1376	-2.2220	
-2.7416	-0.6971	-1.1765	-2.8405	
-1.9563	-2.5544	0.2961	-2.3415	
-2.1937	-2.2053	-0.5576	-2.4462	
-0.5235	-2.5550	-1.5833	-1.2737	
-2.6932	-1.7142	-0.2850	-2.8936	
-2.6322	-1.1310	-0.2098	-3.1780	
-1.0677	-3.0045	0.2334	-2.1224	
-0.5323	-0.5620	-1.5946	-2.7425	
1.3069	0.3546	-0.9514	-3.0949	
-2.2106	-2.2834	-0.8051	-0.0232	
-2.0253	-0.8381	-2.7802	-0.9477	
-3.2365	-0.0027	-3.1418	-0.7845	
-1.7116	-2.2246	-1.1298	-2.4888	
-1.7483	-2.7024	0.0156	-3.2305	
1.3165	-1.7193	-1.3664	-2.6914	
-1.6240	-2.7118	-0.1525	-2.8125	
-2.0844	-2.0041	-1.7264	-1.2521	
-3.2187	-0.3570	-0.4332	-2.8866	
-0.5521	-0.5589	-2.6565	-1.7620	
-1.8877	-2.5181	-0.2480	-1.2194	
-0.3832	-1.1351	-0.3298	-3.2130	
-0.4627	0.0033	-2.3162	-2.1681	
-3.1495	-0.5640	-1.4651	-2.0536	
-0.7228	-1.9862	-2.2058	-1.4011	
-0.8815	-0.8461	-3.0793	-0.0006	
-2.7004	-0.0266	-1.5567	-2.8308	
-1.1764	-3.0015	0.0072	-3.2396	
0.2725	-0.5364	-3.1872	-0.0550	
-1.4341	-2.0465	-1.8014	-1.4986	
-2.7145	-0.7262	-2.0248	-2.1290	
-1.4965	-1.5305	-2.2733	-1.5390	
-2.9582	-1.2307	0.3984	-2.2900	
-0.0029	-1.2346	-1.5851	-2.7273	
-3.1415	-0.5980	-1.1181	-1.3691	
2.1412	-0.6337	-1.7816	-2.6507	
-3.2196	0.0168	-2.0266	-2.5150	
-2.7153	-1.1427	-1.5262	-2.1029	
-2.0315	-0.1870	-2.7246	-1.5236	
-0.9842	-0.2560	-3.1962	-0.4442	
-1.7525	-1.7159	-1.1489	-2.8557	
-3.1092	-0.8021	-0.3830	-0.1727	
-3.2346	-0.0801	0.2332	-1.4752	
