0.5697	0.7061	
0.3799	0.8834	
0.7432	0.4880	
0.3110	0.9277	
0.3262	0.9192	
0.8375	0.3430	
0.3990	0.8643	
0.6264	0.6452	
0.6466	0.6224	
0.3673	0.8933	
1.0000	0.0469	
0.4161	0.8604	
0.4268	0.8473	
0.7095	0.5341	
0.9554	0.1324	
0.3501	0.9041	
0.3317	0.9156	
0.3950	0.8759	
0.3228	0.9233	
0.6076	0.6704	
0.4337	0.8429	
0.4477	0.8339	
0.3370	0.9155	
0.2880	0.9440	
0.2970	0.9384	
0.3753	0.8877	
0.4799	0.8062	
0.2808	1.0263	
0.3204	0.9235	
0.5569	0.7203	
0.3539	0.9030	
0.3423	0.9107	
0.4948	0.7885	
0.3592	0.9012	
0.2986	0.9363	
0.3402	0.9112	
0.7686	0.4504	
0.9126	0.2141	
0.4886	0.7946	
0.4710	0.8139	
0.4406	0.8357	
0.4613	0.8168	
0.3870	0.8799	
0.3707	0.8909	
0.5431	0.7383	
0.6897	0.5644	
0.2926	0.9403	
0.3019	0.9361	
0.3546	0.9021	
0.3082	0.9295	
0.5891	0.6891	
0.2815	0.9443	
0.3099	0.9293	
0.2906	0.9414	
0.5204	0.7669	
0.3445	0.9084	
0.3246	0.9202	
0.3816	0.8822	
0.5080	0.7738	
0.3622	0.8941	
0.4207	0.8520	
0.3381	0.9139	
0.5311	0.7515	
0.4542	0.8264	
0.4105	0.8642	
0.8073	0.3956	
0.2891	0.9421	
0.6663	0.5946	
0.2957	0.9399	
0.8784	0.2817	
0.5627	0.7166	
0.8127	0.3786	
0.3805	0.8830	
0.8270	0.3600	
0.4161	0.8604	
0.3398	0.9128	
0.5125	0.7688	
0.4268	0.8473	
0.2957	0.9399	
0.2808	0.9525	
0.3440	0.9095	
0.8886	0.2576	
0.4329	0.8452	
0.3950	0.8759	
0.3423	0.9107	
0.3606	0.8994	
0.4708	0.8140	
0.3375	0.9146	
0.4477	0.8339	
0.9508	0.1387	
0.5666	0.7104	
0.9045	0.2272	
0.6662	0.5950	
0.2813	0.9459	
0.3696	0.8917	
0.5942	0.6858	
0.3104	0.9281	
0.3585	0.9017	
0.4607	0.8169	
0.6260	0.6493	
