0.0000	0.8314	0.5565	
0.9954	0.0968	0.0000	
0.1827	0.9836	0.0000	
0.3591	0.9018	0.2410	
0.6292	0.1371	0.7654	
0.0000	0.0967	0.9955	
0.8931	0.0000	0.4500	
0.9283	0.1254	0.3505	
0.4444	0.0000	0.8960	
0.4076	0.7304	0.5485	
0.7588	0.1368	0.6371	
0.9804	0.0000	0.1982	
0.0971	0.1047	0.9899	
0.6954	0.4494	0.5610	
0.6888	0.5939	0.4162	
0.2617	0.7051	0.6592	
0.3081	0.0000	0.9528	
0.7953	0.2859	0.5350	
0.1208	0.7827	0.6109	
0.5529	0.8334	0.0000	
0.0000	0.3359	0.9421	
0.8834	0.2718	0.3823	
0.7043	0.0000	0.7102	
0.0000	0.9547	0.2980	
0.9416	0.3370	0.0000	
0.2543	0.8203	0.5128	
0.8805	0.4742	0.0000	
0.1066	0.2299	0.9676	
0.3261	0.9391	0.1098	
0.9692	0.1134	0.2186	
0.1066	0.9382	0.3298	
0.1138	0.3676	0.9231	
0.8785	0.4056	0.2534	
0.8115	0.0000	0.5846	
0.4210	0.9073	0.0000	
0.3769	0.2695	0.8866	
0.5439	0.7325	0.4111	
0.7837	0.5626	0.2636	
0.2599	0.5602	0.7869	
0.1219	0.6603	0.7412	
0.0910	0.9917	0.0923	
0.3442	0.1237	0.9308	
0.9480	0.0001	0.3192	
0.4119	0.5922	0.6926	
0.6803	0.7332	0.0000	
0.1948	0.0000	0.9809	
0.7383	0.6632	0.1242	
0.2047	0.9741	0.1032	
0.5786	0.0000	0.8178	
1.0003	0.0000	0.0001	
0.4654	0.8777	0.1172	
0.9898	0.1064	0.0979	
0.0000	0.2101	0.9778	
0.5288	0.2848	0.7999	
0.5611	0.6044	0.5657	
0.0000	0.0000	1.0001	
0.8589	0.1323	0.4961	
0.9958	0.0001	0.0922	
0.7926	0.6100	0.0000	
0.2331	0.2508	0.9397	
0.1151	0.8760	0.4690	
0.6740	0.2916	0.6795	
0.9777	0.2104	0.0004	
0.5089	0.8221	0.2565	
0.0841	0.9966	0.0000	
0.6072	0.7849	0.1242	
0.2962	0.9553	0.0000	
0.8048	0.4334	0.4061	
0.9671	0.2320	0.1080	
0.2373	0.9020	0.3617	
0.2140	0.1151	0.9702	
0.0000	0.9981	0.0850	
0.1187	0.5180	0.8473	
0.4013	0.4343	0.8075	
0.0000	0.7299	0.6838	
0.6566	0.7072	0.2631	
0.9212	0.3718	0.1163	
0.2206	0.9498	0.2226	
0.3874	0.8350	0.3910	
0.0000	0.9831	0.1844	
0.0000	0.6063	0.7956	
0.8456	0.5197	0.1230	
0.5555	0.4487	0.7004	
0.4886	0.1315	0.8627	
0.9384	0.2525	0.2365	
0.2496	0.4029	0.8807	
0.0000	0.9059	0.4239	
0.0000	0.4713	0.8835	
0.0995	0.9745	0.2019	
0.0881	0.0000	0.9962	
0.0000	1.0001	0.0000	
0.8044	0.4365	0.4066	
